Unnamed: 0,observation_date,CPIAUCSL,CPILFESL,UNRATE,DCOILWTICO,VIXCLS,DTWEXBGS,GOLD,MOVE,SP500,Open,High,Low,GS10,FEDFUNDS,Date,SMA_10,SMA_50,EMA_10,EMA_50,ROC_10,RSI_14,BB_upper,BB_lower,Volatility_20
240,2019-11-08,257.879,265.548,3.6,57.02,12.07,116.344,1511.25,57.3,3093.08,3081.25,3093.09,3073.58,1.81,1.55,2019-11-08,3003.0980000000004,2849.1825999999996,3008.845220613269,2890.3254648797897,0.056935683385387126,68.22967373831142,3090.212923093325,2859.0210769066753,0.014093134833338395
241,2019-11-15,257.879,265.548,3.6,57.54,12.05,116.4409,1466.6,64.4,3120.46,3107.92,3120.46,3104.6,1.81,1.55,2019-11-15,3017.273,2856.3884000000003,3029.1388168654016,2899.3503486099944,0.04758771414471363,72.14528695270496,3114.9937193404235,2852.110280659577,0.014101904561933089
242,2019-11-22,257.879,265.548,3.6,57.68,12.34,116.9148,1466.78,61.7,3110.29,3111.41,3112.87,3099.26,1.81,1.55,2019-11-22,3027.5629999999996,2865.9325999999996,3043.8935774353286,2907.622491801759,0.034215715288007154,75.42273718022263,3132.714891269638,2846.3771087303626,0.013796657381765571
243,2019-11-29,257.879,265.548,3.6,58.12,12.62,117.1218,1466.13,62.2,3140.98,3147.18,3150.3,3139.34,1.81,1.55,2019-11-29,3042.454,2876.7532,3061.5456542652687,2916.7737666330627,0.049768220663286566,84.57538179165593,3154.1193208625086,2837.6936791374915,0.013849333926502458
244,2019-12-06,258.63,266.02,3.6,59.2,13.62,116.5394,1461.54,56.6,3145.91,3134.62,3150.6,3134.62,1.86,1.55,2019-12-06,3060.866,2891.3390000000004,3076.8846262170377,2925.7595012749034,0.062165109612768,81.30081300813012,3175.801540882138,2832.9414591178625,0.013426187554371366
245,2019-12-13,258.63,266.02,3.6,60.11,12.63,115.6976,1459.55,64.1,3168.8,3166.65,3182.68,3156.51,1.86,1.55,2019-12-13,3082.545,2905.0001999999995,3093.596512359394,2935.2905012249075,0.07343809810942381,79.59151903857536,3197.980074229705,2825.056925770294,0.013084368879578378
246,2019-12-20,258.63,266.02,3.6,60.43,12.51,115.7604,1472.23,56.4,3221.22,3223.33,3225.65,3216.03,1.86,1.55,2019-12-20,3107.6400000000003,2918.7857999999997,3116.800782839504,2946.5034227455,0.08448726883414626,80.99614414518892,3230.466673305111,2821.487326694889,0.010821050026484692
247,2019-12-27,258.63,266.02,3.6,61.76,13.43,115.2207,1477.4,54.2,3240.02,3247.23,3247.93,3234.37,1.86,1.55,2019-12-27,3133.022,2931.6610000000005,3139.2042768686847,2958.0138767554804,0.08499765588373198,85.58307740879997,3261.0179870461316,2823.073012953869,0.010596187290776899
248,2020-01-03,259.127,266.716,3.6,63.0,14.02,114.9862,1512.74,55.3,3234.85,3226.36,3246.15,3222.34,1.76,1.55,2020-01-03,3154.252,2942.9438,3156.5944083471054,2968.8701953140894,0.07023870572860647,92.23012681719767,3281.978738815439,2836.7292611845614,0.010091415914095155
249,2020-01-10,259.127,266.716,3.6,59.02,12.56,115.0671,1548.22,60.1,3265.35,3281.81,3282.99,3260.86,1.76,1.55,2020-01-10,3174.096,2954.9556,3176.368152283995,2980.49685432138,0.06470356156522361,95.5409569211092,3297.4532971375306,2863.0787028624695,0.008931573458726352
250,2020-01-17,259.127,266.716,3.6,58.55,12.1,115.0642,1559.69,53.3,3329.62,3323.66,3329.88,3318.86,1.76,1.55,2020-01-17,3197.7499999999995,2967.4174,3204.232124595996,2994.1879580734826,0.07647393536539626,96.06696920749683,3331.874011463226,2868.973988536774,0.008066181750551812
251,2020-01-24,259.127,266.716,3.6,54.09,14.56,115.5545,1557.06,49.7,3295.47,3333.1,3333.18,3281.53,1.76,1.55,2020-01-24,3215.2509999999997,2979.1692,3220.8208292149056,3006.0029401098163,0.056084679822846484,87.87752602571949,3355.8515883512637,2876.6724116487367,0.008425593066113662
252,2020-01-31,259.127,266.716,3.6,51.58,18.84,115.7342,1571.2,59.9,3225.52,3282.33,3282.33,3214.68,1.76,1.55,2020-01-31,3226.7740000000003,2988.1676,3221.6752239031043,3014.6114522623725,0.0370479923093987,72.96820187846552,3365.747726543107,2888.5892734568934,0.010192200801763633
253,2020-02-07,259.25,267.37,3.5,50.34,15.47,116.5075,1586.7,73.0,3327.71,3335.54,3341.42,3322.12,1.5,1.58,2020-02-07,3245.4469999999997,2998.8684000000003,3240.95427410254,3026.889826683456,0.05944959853294196,76.0967018892091,3389.63013859468,2898.27086140532,0.01174801719831903
254,2020-02-14,259.25,267.37,3.5,52.03,13.68,116.42,1567.48,65.6,3380.16,3378.08,3380.69,3366.15,1.5,1.58,2020-02-14,3268.872,3010.3978,3266.264406083896,3040.743558970379,0.07446176146170735,77.29104874895428,3416.417304529353,2913.3206954706475,0.01136832473670185
255,2020-02-21,259.25,267.37,3.5,53.36,17.08,117.0456,1581.57,62.4,3337.75,3360.5,3360.76,3328.45,1.5,1.58,2020-02-21,3285.767,3022.2914,3279.2617867959148,3052.390870383306,0.053316712951274825,70.08262629623468,3425.9487468678667,2942.363253132133,0.01196808363782199
256,2020-02-28,259.25,267.37,3.5,44.83,40.11,117.6573,1642.4,74.5,2954.22,2916.9,2959.72,2855.84,1.5,1.58,2020-02-28,3259.067,3024.9262,3220.163280105748,3048.541032329059,-0.08288784994505183,41.465521955487496,3428.22218319896,2938.4848168010403,0.029613065106537984
257,2020-03-06,258.076,267.054,4.4,41.14,41.94,116.7132,1586.71,109.7,2972.37,2954.2,2985.93,2901.54,0.87,0.65,2020-03-06,3232.302,3028.3594,3175.1099564501574,3045.553933022037,-0.08260751476842743,40.65157849214358,3429.9411575357544,2935.382842464245,0.029620779738025804
258,2020-03-13,258.076,267.054,4.4,31.72,57.83,120.4439,1667.99,125.2,2711.02,2569.99,2711.33,2492.37,0.87,0.65,2020-03-13,3179.919,3025.8918,3090.7299643683104,3032.434955256467,-0.161933319937555,31.22609498976888,3485.768956177232,2848.402043822768,0.03538858881950549
259,2020-03-20,258.076,267.054,4.4,19.48,66.04,124.9425,1530.94,138.4,2304.92,2431.94,2453.01,2295.56,0.87,0.65,2020-03-20,3083.8759999999997,3014.1353999999997,2947.855425392254,3003.9049570111156,-0.2941277351585587,21.978150301017223,3628.8109631473753,2629.1610368526244,0.04762178490479117
260,2020-03-27,258.076,267.054,4.4,15.48,65.54,122.4097,1486.54,133.4,2541.47,2555.87,2615.91,2520.02,0.87,0.65,2020-03-27,3005.061,3006.8166,2873.9671662300257,2985.770252814601,-0.23670869348454182,30.3036098216821,3666.2232815702214,2536.5877184297783,0.054073815547124066
261,2020-04-03,256.032,265.746,14.8,28.36,46.8,124.4237,1626.54,88.3,2488.65,2514.92,2538.18,2459.96,0.66,0.05,2020-04-03,2924.379,2998.489,2803.909499642748,2966.2753409395186,-0.24482698977687545,28.649287618138317,3697.3394403376356,2442.2905596623636,0.05398468575831593
262,2020-04-10,256.032,265.746,14.8,22.9,41.67,122.1668,1618.74,65.0,2789.82,2776.99,2818.57,2762.36,0.66,0.05,2020-04-10,2880.809,2995.4878000000003,2801.3477724349755,2959.3555236477728,-0.13507899501475729,39.175127335704104,3693.2175269393,2414.3654730606995,0.061417145821266346
263,2020-04-17,256.032,265.746,14.8,18.31,38.15,122.8791,1681.76,74.4,2874.56,2842.43,2879.22,2830.88,0.66,0.05,2020-04-17,2835.4939999999997,2994.0661999999998,2814.659086537707,2956.0302089949187,-0.13617472676405096,40.738827298881894,3683.3398775639685,2397.6011224360323,0.06182331395197234
264,2020-04-24,256.032,265.746,14.8,15.99,35.93,124.172,1693.9,69.8,2836.74,2812.64,2842.71,2791.76,0.66,0.05,2020-04-24,2781.152,2993.173,2818.6737980763055,2951.352161583353,-0.16076753763135476,38.17114496635275,3672.06105010851,2377.9629498914896,0.06185929351676412
265,2020-05-01,255.802,265.412,13.2,19.72,37.19,123.1615,1718.82,66.1,2830.71,2869.09,2869.09,2821.61,0.67,0.05,2020-05-01,2730.448,2992.5966000000003,2820.862198426068,2946.6210964232214,-0.15191071829825475,38.69340132148731,3657.0024771119065,2359.2125228880936,0.06181046808398906
266,2020-05-08,255.802,265.412,13.2,24.73,27.98,122.5465,1691.97,48.1,2929.8,2908.83,2932.16,2902.88,0.67,0.05,2020-05-08,2728.006,2994.6714,2840.66907143951,2945.961445583095,-0.008266141316489506,42.90635194780273,3635.33104490064,2351.7419550993604,0.06226585727549179
267,2020-05-15,255.802,265.412,13.2,29.44,31.89,123.608,1713.78,57.4,2863.7,2829.95,2865.01,2816.78,0.67,0.05,2020-05-15,2717.139,2996.9042000000004,2844.8565129959625,2942.735506540621,-0.03656005140678986,38.673345343234175,3608.098859309079,2341.3421406909206,0.06238131721904583
268,2020-05-22,255.802,265.412,13.2,33.49,28.16,122.3278,1744.07,56.5,2955.45,2948.05,2956.76,2933.59,0.67,0.05,2020-05-22,2741.582,2998.5464,2864.964419723969,2943.234114127263,0.09016163657958987,39.82784140715938,3582.183389393543,2339.317610606456,0.0629080175220261
269,2020-05-29,255.802,265.412,13.2,35.57,27.51,120.953,1736.32,51.7,3044.31,3025.17,3049.17,2998.61,0.67,0.05,2020-05-29,2815.5209999999997,3001.6929999999998,2897.572707046884,2947.197874357567,0.3207877062978324,43.12484185074459,3556.000122289215,2343.396877710785,0.06328344193695976
270,2020-06-05,257.042,265.849,11.0,39.49,24.52,118.8202,1731.55,51.6,3193.93,3163.84,3211.72,3163.84,0.73,0.08,2020-06-05,2880.767,3006.5624,2951.4558512201775,2956.8736439906033,0.25672543842736695,56.30765992158514,3534.1652979453934,2351.662702054606,0.06414077889959552
271,2020-06-12,257.042,265.849,11.0,36.24,36.09,119.6719,1681.39,62.0,3041.31,3071.04,3088.42,2984.47,0.73,0.08,2020-06-12,2936.033,3008.5534,2967.792969180145,2960.184873638031,0.22207220782351866,51.694173850645335,3500.090962847772,2360.3210371522273,0.06499763519626856
272,2020-06-19,257.042,265.849,11.0,39.72,35.12,120.226,1733.8,55.8,3097.74,3140.29,3155.53,3083.11,0.73,0.08,2020-06-19,2966.825,3010.7,2991.4197020564825,2965.5791923188926,0.1103727122179925,60.56785265344045,3482.5171894096,2365.1168105904,0.06498529902783715
273,2020-06-26,257.042,265.849,11.0,38.53,34.73,120.5425,1741.04,53.4,3009.05,3073.2,3073.73,3004.63,0.73,0.08,2020-06-26,2980.2740000000003,3010.6056,2994.6252107734854,2967.2839298750146,0.04678629077145735,73.2802570935469,3435.390733682146,2380.377266317854,0.06483899691110723
274,2020-07-03,258.352,267.389,10.2,40.57,27.68,119.8648,1760.56,51.2,3130.01,3143.64,3165.81,3124.52,0.62,0.09,2020-07-03,3009.6009999999997,3013.6736,3019.2406269964877,2973.6653443897203,0.10338275626247051,71.06894823512567,3386.3299269808253,2404.4230730191744,0.0654381255904126
275,2020-07-10,258.352,267.389,10.2,40.56,27.29,119.3601,1775.36,51.0,3185.04,3152.47,3186.82,3136.22,0.62,0.09,2020-07-10,3045.034,3016.8572000000004,3049.3859675425806,2981.954546570516,0.12517354303337314,74.89045042211437,3353.84741047998,2421.634589520019,0.06552327558493433
276,2020-07-17,258.352,267.389,10.2,40.55,25.68,119.134,1800.69,49.2,3224.73,3224.21,3233.52,3205.65,0.62,0.09,2020-07-17,3074.527,3022.7107999999994,3081.266700716657,2991.4751525873585,0.10066557444194135,69.11809957535849,3390.6152570563945,2411.917742943606,0.05972563422699541
277,2020-07-24,258.352,267.389,10.2,41.23,25.84,118.1445,1810.06,45.7,3215.63,3218.58,3227.26,3200.05,0.62,0.09,2020-07-24,3109.7200000000003,3028.6504,3105.6963914954467,3000.265538760403,0.12289345951042363,66.0610855253864,3421.9372052037515,2404.921794796248,0.059759105586778674
278,2020-07-31,258.352,267.389,10.2,40.1,24.46,117.2208,1902.48,42.5,3271.12,3270.45,3272.17,3220.26,0.62,0.09,2020-07-31,3141.287,3036.2992,3135.7734112235476,3010.8872823384268,0.10680945372109152,70.12024530783913,3464.4908413941557,2418.378158605845,0.055569637265163126
279,2020-08-07,259.316,268.422,8.4,41.16,22.21,117.6365,1975.1,42.0,3351.28,3340.05,3352.54,3328.72,0.65,0.1,2020-08-07,3171.9839999999995,3046.3825999999995,3174.9564273647206,3024.236016364371,0.10083401493277622,72.56304232873032,3454.329223130341,2533.1757768696584,0.0407190994998582
280,2020-08-14,259.316,268.422,8.4,42.05,22.05,116.9512,2039.08,41.5,3372.85,3368.66,3378.51,3361.64,0.65,0.1,2020-08-14,3189.876,3055.3104,3210.9370769347715,3037.907152977533,0.05601876058648747,70.5864860092745,3473.551835843714,2597.091164156286,0.03578381830076667
281,2020-08-21,259.316,268.422,8.4,42.32,22.54,117.0682,1948.09,43.1,3397.16,3386.01,3399.96,3379.31,0.65,0.1,2020-08-21,3225.4610000000002,3063.6794,3244.795790219358,3051.99549991959,0.11700550091901185,75.78895463510851,3465.4616665476296,2696.032333452371,0.0348525238374162
282,2020-08-28,259.316,268.422,8.4,42.96,22.96,115.9506,1939.85,45.1,3508.01,3494.69,3509.23,3484.32,0.65,0.1,2020-08-28,3266.4880000000003,3073.6918,3292.652919270384,3069.8784214913712,0.1324417155732891,76.22795192618052,3520.6238873379434,2712.6891126620567,0.02510895523326371
283,2020-09-04,259.997,268.933,7.8,39.69,30.75,116.0457,1966.36,48.2,3426.96,3453.6,3479.15,3349.63,0.68,0.09,2020-09-04,3308.279,3082.3896000000004,3317.0723884939503,3083.8816206485726,0.13888436549741612,68.29863136853584,3554.0443666231104,2734.5086333768895,0.025865110696505787
284,2020-09-11,259.997,268.933,7.8,37.33,26.87,116.0963,1921.33,47.0,3340.97,3352.7,3368.95,3310.47,0.68,0.09,2020-09-11,3329.375,3089.9732,3321.4174087677775,3093.9635178780404,0.06739914568963035,57.48721917836121,3561.236666989991,2777.7393330100094,0.02653575045476207
285,2020-09-18,259.997,268.933,7.8,41.09,25.83,115.248,1947.8,43.1,3319.47,3357.38,3362.27,3292.4,0.68,0.09,2020-09-18,3342.818,3097.3224,3321.063334446363,3102.8069093338036,0.04220669128174204,66.34658329611433,3556.59101466086,2831.26098533914,0.026644265829342234
286,2020-09-25,259.997,268.933,7.8,40.06,26.38,117.8786,1954.65,37.2,3298.46,3236.66,3306.88,3228.44,0.68,0.09,2020-09-25,3350.1910000000003,3103.8862,3316.953637274297,3110.4795795560076,0.022863929693338614,62.30806965906306,3555.4463418272967,2869.271658172703,0.026063246476626622
287,2020-10-02,260.319,269.306,6.9,36.9,27.63,116.7424,1862.09,37.0,3348.44,3338.94,3369.1,3323.69,0.79,0.09,2020-10-02,3363.472,3111.131,3322.678430497152,3119.81136074989,0.04130139350609374,71.84848523864089,3542.4420866721157,2930.7499133278843,0.025218398913453025
288,2020-10-09,260.319,269.306,6.9,40.44,25.0,115.2843,1907.74,40.0,3477.13,3459.67,3482.34,3458.07,0.79,0.09,2020-10-09,3384.0730000000003,3120.2226,3350.7605340431246,3133.8238564067574,0.06297842940644194,72.12590194028708,3556.3069445545443,2969.0530554454563,0.02557515493844871
289,2020-10-16,260.319,269.306,6.9,40.7,27.41,115.7754,1926.15,57.5,3483.81,3493.5,3515.76,3480.45,0.79,0.09,2020-10-16,3397.326,3128.5606,3374.9513460352837,3147.5488032143353,0.03954608388436642,70.29494477427419,3575.2387046541717,2994.071295345828,0.02509418805960959
290,2020-10-23,260.319,269.306,6.9,39.73,27.55,115.0198,1903.31,57.3,3465.39,3464.9,3466.46,3440.45,0.79,0.09,2020-10-23,3406.5800000000004,3136.0068000000006,3391.394737665232,3160.013163872597,0.027436737477207762,66.83407946278678,3596.2334088947773,3000.222591105223,0.023167664456414168
291,2020-10-30,260.319,269.306,6.9,35.64,38.02,116.1417,1899.92,58.5,3269.96,3293.59,3304.93,3233.94,0.79,0.09,2020-10-30,3393.8599999999997,3138.9968,3369.315694453371,3164.324804505044,-0.03744304065749027,53.01454840034178,3582.660400788524,3036.660599211477,0.024242390239515608
292,2020-11-06,260.911,269.981,6.7,36.97,24.86,113.9977,1880.77,61.9,3509.44,3508.34,3521.58,3484.34,0.87,0.09,2020-11-06,3394.0029999999997,3146.9798000000005,3394.792840916394,3177.8587337401405,0.0004076385187044007,60.981273960483634,3597.999982392117,3062.491017607883,0.02866147402013074
293,2020-11-13,260.911,269.981,6.7,39.93,23.1,114.2445,1951.65,39.9,3585.15,3552.57,3593.66,3552.57,0.87,0.09,2020-11-13,3409.822,3155.8632000000002,3429.4032334770495,3193.830940260135,0.0461604454093425,60.820602033923386,3604.32344909317,3113.7775509068297,0.02758762660628946
294,2020-11-20,260.911,269.981,6.7,41.99,23.7,113.4932,1893.05,42.9,3557.54,3579.31,3581.23,3556.85,0.87,0.09,2020-11-20,3431.4790000000003,3164.0958,3452.7008273903134,3208.0940406420905,0.0648224916715805,58.49766727093704,3615.979577132375,3144.874422867624,0.026819375825550554
295,2020-11-27,260.911,269.981,6.7,45.58,20.84,113.1871,1873.93,42.3,3638.35,3638.55,3644.31,3629.33,0.87,0.09,2020-11-27,3463.3669999999997,3173.4868,3486.4552224102563,3224.966823362008,0.09606352821384134,60.54880555628449,3646.5878907161696,3159.597109283831,0.026952619728804757
296,2020-12-04,262.045,270.341,6.7,46.23,20.79,111.7826,1784.73,39.6,3699.12,3670.94,3699.2,3670.94,0.93,0.09,2020-12-04,3503.433,3183.0448000000006,3525.1215456083914,3243.561065583106,0.12146880665522697,58.741412274843775,3688.8663659625245,3164.7576340374762,0.02701431568321251
297,2020-12-11,262.045,270.341,6.7,46.59,23.31,112.1469,1833.94,43.9,3663.46,3656.08,3665.91,3633.4,0.93,0.09,2020-12-11,3534.935,3191.5135999999998,3550.273991861411,3260.0276904621996,0.09407963111180129,61.286196957260394,3711.810344122581,3186.5966558774203,0.027190293776849752
298,2020-12-18,262.045,270.341,6.7,49.04,21.57,111.6136,1845.61,47.5,3709.41,3722.39,3726.7,3685.84,0.93,0.09,2020-12-18,3558.1629999999996,3201.0048000000006,3579.2078115229724,3277.6505261303487,0.06680221907147543,68.28123449439319,3744.0976474850713,3198.1383525149276,0.027116031944836118
299,2020-12-25,262.045,270.341,6.7,48.18,21.53,111.9873,1884.24,44.6,3703.06,3694.03,3703.82,3689.32,0.93,0.09,2020-12-25,3580.0879999999997,3209.759,3601.7263912460685,3294.333250595825,0.06293397171487536,69.3234597753262,3774.2198181914096,3203.19418180859,0.0268399071002671
300,2021-01-01,262.639,270.416,6.4,48.35,22.75,111.324,1878.44,42.1,3756.07,3733.27,3760.2,3726.88,1.08,0.09,2021-01-01,3609.156,3218.2880000000005,3629.788865564965,3312.4405741018713,0.08388089075111327,72.33224342394223,3811.5041067635875,3204.2318932364124,0.026914520681546532
301,2021-01-08,262.639,270.416,6.4,52.14,21.56,111.293,1897.77,49.0,3824.68,3815.05,3826.69,3783.6,1.08,0.09,2021-01-08,3664.6279999999997,3228.8722000000002,3665.2236172804255,3332.5283947253274,0.16964121885283,72.8263578672904,3859.124558888599,3199.3634411114012,0.02705953844332995
302,2021-01-15,262.639,270.416,6.4,52.25,24.34,111.5168,1854.99,44.8,3768.25,3788.73,3788.73,3749.62,1.08,0.09,2021-01-15,3690.5089999999996,3239.7268,3683.9556868658024,3349.615516500805,0.07374680860764116,64.99196638240021,3888.7230903427185,3195.788909657282,0.026703935852901796
303,2021-01-22,262.639,270.416,6.4,52.28,21.91,111.5602,1825.48,45.1,3841.47,3844.24,3852.31,3830.41,1.08,0.09,2021-01-22,3716.1409999999996,3250.002,3712.594652890202,3368.9039276184203,0.07149491653068907,67.23729107628247,3929.4245121430135,3196.538487856987,0.026125891972107313
304,2021-01-29,262.639,270.416,6.4,52.16,33.09,111.9604,1854.08,43.1,3714.24,3778.05,3778.05,3694.12,1.08,0.09,2021-01-29,3731.8109999999992,3256.6836,3712.893806910165,3382.4465186922075,0.04404729110565153,60.85477243581355,3938.371576260516,3224.918423739483,0.026685178394258068
305,2021-02-05,263.573,270.776,6.2,56.8,20.87,112.2463,1858.01,47.4,3886.83,3878.3,3894.56,3874.93,1.26,0.08,2021-02-05,3756.6589999999997,3267.6652000000004,3744.518569290135,3402.226263057219,0.06829469402338972,77.45475908601338,3969.182531476539,3250.8434685234606,0.028013508867973727
306,2021-02-12,263.573,270.776,6.2,59.5,19.97,111.4981,1808.24,47.2,3934.83,3911.65,3937.23,3905.78,1.26,0.08,2021-02-12,3780.2300000000005,3287.2774,3779.1206476010193,3423.112684113799,0.06372056056575626,72.82257631847203,3997.5237225020473,3286.139277497953,0.027811067619728094
307,2021-02-19,263.573,270.776,6.2,59.12,22.05,111.7179,1826.76,47.0,3906.71,3921.16,3930.41,3903.07,1.26,0.08,2021-02-19,3804.5550000000003,3305.9642,3802.318711673561,3442.077284736787,0.06639897801531891,68.1803790311638,4015.989308119698,3323.500691880302,0.028007208744976256
308,2021-02-26,263.573,270.776,6.2,61.55,27.95,112.8433,1785.19,60.4,3811.15,3839.66,3861.08,3789.54,1.26,0.08,2021-02-26,3814.7290000000003,3327.9668,3803.9244004601865,3456.5507245510307,0.027427542385446868,63.31551700601697,4025.7240856248877,3347.167914375112,0.027954131620890693
309,2021-03-05,264.847,271.453,6.1,66.08,24.66,113.7626,1727.44,75.7,3841.94,3793.58,3851.69,3730.19,1.61,0.07,2021-03-05,3828.6169999999997,3358.7072,3810.8363276492432,3471.664029470598,0.03750411821574584,61.28184951623094,4036.324240323947,3372.380759676053,0.02795275074999215
310,2021-03-12,264.847,271.453,6.1,65.59,20.69,113.0403,1696.1,69.4,3943.34,3924.52,3944.99,3915.21,1.61,0.07,2021-03-12,3847.344,3386.7445999999995,3834.9279044402897,3490.161126354104,0.04985796324349656,62.95019725957666,4056.583915845992,3399.916084154008,0.028219173611131392
311,2021-03-19,264.847,271.453,6.1,61.43,20.95,112.9877,1710.69,70.8,3913.1,3913.14,3930.12,3886.75,1.61,0.07,2021-03-19,3856.186,3415.2336,3849.1410127238732,3506.746964536296,0.02311827394710142,63.31413333333333,4018.1393609034553,3502.674639096545,0.02430247551745665
312,2021-03-26,264.847,271.453,6.1,60.93,18.86,113.7532,1740.01,68.8,3974.54,3917.12,3978.19,3917.12,1.61,0.07,2021-03-26,3876.815,3438.928,3871.9408285922595,3525.091789456442,0.05474424467591055,63.91042928047514,4029.715465700415,3537.6085342995857,0.019205858627655375
313,2021-04-02,266.625,273.626,6.1,61.41,17.33,113.7429,1733.21,61.5,4019.87,3992.78,4020.63,3992.78,1.64,0.07,2021-04-02,3894.655,3461.8342,3898.837041575485,3544.494856536581,0.04644055530825453,65.96872889301088,4054.401950135706,3556.3940498642933,0.01891591837726086
314,2021-04-09,266.625,273.626,6.1,59.29,16.69,113.2132,1729.6,63.7,4128.8,4096.11,4129.48,4095.51,1.64,0.07,2021-04-09,3936.111,3487.6754000000005,3940.64848856176,3567.4087837312254,0.11161368139915573,67.78478657110956,4094.0631905167406,3573.85880948326,0.01919657853915289
315,2021-04-16,266.625,273.626,6.1,63.16,16.25,112.4913,1742.84,61.2,4185.47,4174.14,4191.31,4170.75,1.64,0.07,2021-04-16,3965.975,3514.7706,3985.1614906414397,3591.6464784868635,0.07683382087716728,67.41348520681501,4148.473791655208,3574.1602083447924,0.01892859766331268
316,2021-04-23,266.625,273.626,6.1,62.18,17.33,112.0981,1778.91,62.6,4180.17,4138.78,4194.17,4138.78,1.64,0.07,2021-04-23,3990.5089999999996,3539.778,4020.6175832520867,3614.7258322716925,0.06235085124389106,70.91346642025952,4195.027808427084,3575.7111915729156,0.018880136526974255
317,2021-04-30,266.625,273.626,6.1,63.5,18.61,112.0959,1775.76,60.0,4181.17,4198.1,4198.1,4174.85,1.64,0.07,2021-04-30,4017.9550000000004,3566.1274,4049.808931751707,3636.9393290453518,0.07025348694937694,68.61165899627437,4229.249438978233,3593.260561021766,0.018567787233108653
318,2021-05-07,268.404,275.457,5.8,64.96,16.69,111.0372,1770.46,58.1,4232.6,4210.34,4238.04,4201.64,1.62,0.06,2021-05-07,4060.1,3591.6704,4083.0436714332145,3660.2985710435732,0.11058341970271446,80.9727533460803,4271.183098218694,3603.645901781307,0.01856391607004408
319,2021-05-14,268.404,275.457,5.8,65.32,18.81,111.1476,1835.08,54.1,4173.85,4129.58,4183.13,4129.58,1.62,0.06,2021-05-14,4093.291,3614.2612,4099.553912990812,3680.4378427673546,0.08639125025377803,69.85033750138321,4291.521158326777,3630.3868416732234,0.019049998923113706
320,2021-05-21,268.404,275.457,5.8,63.61,20.15,111.0714,1837.32,55.0,4155.86,4168.61,4188.72,4151.72,1.62,0.06,2021-05-21,4114.543,3633.4998000000005,4109.791383356119,3699.081848933341,0.053893400011157944,65.94848113139471,4307.673345737759,3654.213654262241,0.019086269873262597
321,2021-05-28,268.404,275.457,5.8,66.31,16.76,110.7711,1874.94,54.6,4204.11,4210.77,4218.36,4203.57,1.62,0.06,2021-05-28,4143.644,3656.7557999999995,4126.940222745915,3718.886874465367,0.07436814801563973,70.85320020194081,4332.452457011717,3667.377542988282,0.018904378967634475
322,2021-06-04,270.71,277.608,5.9,69.57,16.42,110.7645,1895.21,52.0,4229.89,4206.05,4233.45,4206.05,1.52,0.08,2021-06-04,4169.179,3679.3988,4145.65836406484,3738.926212721627,0.06424642851751416,82.54624591947758,4351.894605380906,3694.0993946190947,0.018329088687787567
323,2021-06-11,270.71,277.608,5.9,71.0,15.65,111.1052,1894.25,49.8,4247.44,4242.9,4248.38,4232.25,1.52,0.08,2021-06-11,4191.936,3704.1666000000005,4164.164116053051,3758.8679298697984,0.056611283449464755,82.17947497063759,4375.118785847388,3711.4722141526113,0.018054171971471553
324,2021-06-18,270.71,277.608,5.9,71.64,20.7,113.0517,1882.28,50.9,4166.45,4204.78,4204.78,4164.4,1.52,0.08,2021-06-18,4195.701,3724.8954,4164.579731316132,3774.85154046314,0.009118872311567383,68.29820388747635,4363.146503891572,3768.665496108428,0.016708055767855893
325,2021-06-25,270.71,277.608,5.9,74.21,15.62,111.9742,1775.97,60.4,4280.7,4274.45,4286.12,4271.16,1.52,0.08,2021-06-25,4205.224,3746.8086,4185.692507440472,3794.6887349547815,0.02275252241683723,76.49713115935756,4385.066808221976,3786.1321917780247,0.014695289906684778
326,2021-07-02,271.965,278.639,5.4,75.37,15.07,112.5507,1780.98,55.6,4352.34,4326.6,4355.43,4326.6,1.32,0.1,2021-07-02,4222.441000000001,3769.3608000000004,4215.992051542204,3816.5574120153783,0.041187320132913374,76.83772341090554,4419.58722084444,3793.3627791555605,0.014843663841229635
327,2021-07-09,271.965,278.639,5.4,74.56,16.18,112.8468,1783.7,52.4,4369.55,4329.38,4371.6,4329.38,1.32,0.1,2021-07-09,4241.2789999999995,3792.4392,4243.91167853453,3838.2433958579127,0.04505437473243146,75.87385680883176,4448.9181631080255,3810.315836891975,0.014564212473261912
328,2021-07-16,271.965,278.639,5.4,71.76,18.45,113.0504,1808.25,59.9,4327.16,4367.43,4375.09,4322.53,1.32,0.1,2021-07-16,4250.735,3813.56,4259.047736982798,3857.4165960203472,0.022340877947360838,66.28036769533807,4448.698951447566,3862.136048552435,0.013271325274952585
329,2021-07-23,271.965,278.639,5.4,72.24,17.2,113.4486,1812.56,58.2,4411.79,4381.2,4415.18,4381.2,1.32,0.1,2021-07-23,4274.529,3834.7702000000004,4286.81905753138,3879.1567295097457,0.05700731938138648,67.76006026743667,4459.128118666155,3908.691881333844,0.013589763233834967
330,2021-07-30,271.965,278.639,5.4,73.93,18.24,112.6808,1798.95,65.3,4395.26,4395.12,4412.25,4389.65,1.32,0.1,2021-07-30,4298.469,3855.2184,4306.5355925256745,3899.3960734505404,0.05760540537939218,66.58646802078994,4472.617224977415,3940.394775022584,0.01298689732208036
